site,taxon,class,n
sb6,CNAT,>4cm,0
sb6,DLAB,<4cm,0
sb6,DLAB,>4cm,0
sb6,DSTO,<4cm,0
sb6,DSTO,>4cm,0
sb6,EFAS,<4cm,0
sb6,EFAS,>4cm,0
sb6,MADR,<4cm,0
sb6,MADR,>4cm,0
sb6,MALI,<4cm,0
sb6,MALI,>4cm,0
sb6,MCAV,<4cm,0
sb6,MCAV,>4cm,0
sb6,MDEC,<4cm,0
sb6,MDEC,>4cm,0
sb6,MFER,<4cm,0
sb6,MFER,>4cm,0
sb6,MMEA,<4cm,0
sb6,MMEA,>4cm,0
sb6,OFRA,<4cm,0
sb6,OFRA,>4cm,0
sb6,OROB,<4cm,0
sb6,OROB,>4cm,0
sb6,PAST,<4cm,0
sb6,PAST,>4cm,0
sb6,PCLI,<4cm,0
sb6,PCLI,>4cm,0
sb6,PORI,<4cm,0
sb6,PORI,>4cm,0
sb6,PPOR,<4cm,0
sb6,PPOR,>4cm,0
sb6,PSTR,<4cm,0
sb6,PSTR,>4cm,0
sb6,SBOU,<4cm,0
sb6,SBOU,>4cm,0
sb6,SIDE,<4cm,0
sb6,SIDE,>4cm,0
sb6,SINT,<4cm,0
sb6,SINT,>4cm,0
sb6,SRAD,<4cm,1
sb6,SRAD,>4cm,0
sb6,SSID,<4cm,4
sb6,SSID,>4cm,0
sb7,AAGA,<4cm,0
sb7,AAGA,>4cm,0
sb7,AFRA,<4cm,0
sb7,AFRA,>4cm,0
sb7,AGAR,<4cm,0
sb7,AGAR,>4cm,0
sb7,ALAM,<4cm,0
sb7,ALAM,>4cm,0
sb7,CNAT,<4cm,0
sb7,CNAT,>4cm,0
sb7,DLAB,<4cm,0
sb7,DLAB,>4cm,0
sb7,DSTO,<4cm,0
sb7,DSTO,>4cm,1
sb7,EFAS,<4cm,0
sb7,EFAS,>4cm,0
sb7,MADR,<4cm,0
sb7,MADR,>4cm,0
sb7,MALI,<4cm,0
sb7,MALI,>4cm,0
sb7,MCAV,<4cm,0
sb7,MCAV,>4cm,1
sb7,MDEC,<4cm,0
sb7,MDEC,>4cm,0
sb7,MFER,<4cm,0
sb7,MFER,>4cm,0
sb7,MMEA,<4cm,0
sb7,MMEA,>4cm,0
sb7,OFRA,<4cm,0
sb7,OFRA,>4cm,0
sb7,OROB,<4cm,0
sb7,OROB,>4cm,0
sb7,PAST,<4cm,0
sb7,PAST,>4cm,0
sb7,PCLI,<4cm,0
sb7,PCLI,>4cm,0
sb7,PORI,<4cm,0
sb7,PORI,>4cm,0
sb7,PPOR,<4cm,0
sb7,PPOR,>4cm,0
sb7,PSTR,<4cm,0
sb7,PSTR,>4cm,0
sb7,SBOU,<4cm,2
sb7,SBOU,>4cm,0
sb7,SIDE,<4cm,0
sb7,SIDE,>4cm,0
sb7,SINT,<4cm,1
sb7,SINT,>4cm,0
sb7,SRAD,<4cm,1
sb7,SRAD,>4cm,0
sb7,SSID,<4cm,27
sb7,SSID,>4cm,2
sb8,AAGA,<4cm,0
sb8,AAGA,>4cm,0
sb8,AFRA,<4cm,0
sb8,AFRA,>4cm,0
sb8,AGAR,<4cm,0
sb8,AGAR,>4cm,0
sb8,ALAM,<4cm,0
sb8,ALAM,>4cm,0
sb8,CNAT,<4cm,0
sb8,CNAT,>4cm,0
sb8,DLAB,<4cm,0
sb8,DLAB,>4cm,0
sb8,DSTO,<4cm,1
sb8,DSTO,>4cm,2
sb8,EFAS,<4cm,0
sb8,EFAS,>4cm,0
sb8,MADR,<4cm,0
sb8,MADR,>4cm,0
sb8,MALI,<4cm,0
sb8,MALI,>4cm,0
sb8,MCAV,<4cm,1
sb8,MCAV,>4cm,0
sb8,MDEC,<4cm,0
sb8,MDEC,>4cm,0
sb8,MFER,<4cm,0
sb8,MFER,>4cm,0
sb8,MMEA,<4cm,0
sb8,MMEA,>4cm,0
sb8,OFRA,<4cm,0
sb8,OFRA,>4cm,0
sb8,OROB,<4cm,0
sb8,OROB,>4cm,0
sb8,PAST,<4cm,0
sb8,PAST,>4cm,0
sb8,PCLI,<4cm,0
sb8,PCLI,>4cm,0
sb8,PORI,<4cm,0
sb8,PORI,>4cm,0
sb8,PPOR,<4cm,2
sb8,PPOR,>4cm,0
sb8,PSTR,<4cm,0
sb8,PSTR,>4cm,0
sb8,SBOU,<4cm,0
sb8,SBOU,>4cm,1
sb8,SIDE,<4cm,0
sb8,SIDE,>4cm,0
sb8,SINT,<4cm,1
sb8,SINT,>4cm,0
sb8,SRAD,<4cm,2
sb8,SRAD,>4cm,0
sb8,SSID,<4cm,10
sb8,SSID,>4cm,3
sb9,AAGA,<4cm,0
sb9,AAGA,>4cm,0
sb9,AFRA,<4cm,0
sb9,AFRA,>4cm,0
sb9,AGAR,<4cm,0
sb9,AGAR,>4cm,0
sb9,ALAM,<4cm,0
sb9,ALAM,>4cm,0
sb9,CNAT,<4cm,0
sb9,CNAT,>4cm,0
sb9,DLAB,<4cm,0
sb9,DLAB,>4cm,0
sb9,DSTO,<4cm,0
sb9,DSTO,>4cm,1
sb9,EFAS,<4cm,0
sb9,EFAS,>4cm,0
sb9,MADR,<4cm,0
sb9,MADR,>4cm,0
sb9,MALI,<4cm,0
sb9,MALI,>4cm,0
sb9,MCAV,<4cm,1
sb9,MCAV,>4cm,2
sb9,MDEC,<4cm,0
sb9,MDEC,>4cm,0
sb9,MFER,<4cm,0
sb9,MFER,>4cm,0
sb9,MMEA,<4cm,0
sb9,MMEA,>4cm,0
sb9,OFRA,<4cm,0
sb9,OFRA,>4cm,0
sb9,OROB,<4cm,0
sb9,OROB,>4cm,0
sb9,PAST,<4cm,0
sb9,PAST,>4cm,0
sb9,PCLI,<4cm,0
sb9,PCLI,>4cm,0
sb9,PORI,<4cm,0
sb9,PORI,>4cm,0
sb9,PPOR,<4cm,1
sb9,PPOR,>4cm,0
sb9,PSTR,<4cm,0
sb9,PSTR,>4cm,0
sb9,SBOU,<4cm,0
sb9,SBOU,>4cm,0
sb9,SIDE,<4cm,0
sb9,SIDE,>4cm,0
sb9,SINT,<4cm,1
sb9,SINT,>4cm,4
sb9,SRAD,<4cm,0
sb9,SRAD,>4cm,0
sb9,SSID,<4cm,9
sb9,SSID,>4cm,1
sc1,AAGA,<4cm,0
sc1,AAGA,>4cm,0
sc1,AFRA,<4cm,0
sc1,AFRA,>4cm,0
sc1,AGAR,<4cm,0
sc1,AGAR,>4cm,0
sc1,ALAM,<4cm,0
sc1,ALAM,>4cm,0
sc1,CNAT,<4cm,0
sc1,CNAT,>4cm,0
sc1,DLAB,<4cm,0
sc1,DLAB,>4cm,0
sc1,DSTO,<4cm,0
sc1,DSTO,>4cm,0
sc1,EFAS,<4cm,0
sc1,EFAS,>4cm,0
sc1,MADR,<4cm,0
sc1,MADR,>4cm,0
sc1,MALI,<4cm,0
sc1,MALI,>4cm,0
sc1,MCAV,<4cm,0
sc1,MCAV,>4cm,0
sc1,MDEC,<4cm,0
sc1,MDEC,>4cm,0
sc1,MFER,<4cm,0
sc1,MFER,>4cm,0
sc1,MMEA,<4cm,0
sc1,MMEA,>4cm,0
sc1,OFRA,<4cm,0
sc1,OFRA,>4cm,0
sc1,OROB,<4cm,0
sc1,OROB,>4cm,0
sc1,PAST,<4cm,0
sc1,PAST,>4cm,0
sc1,PCLI,<4cm,0
sc1,PCLI,>4cm,0
sc1,PORI,<4cm,0
sc1,PORI,>4cm,0
sc1,PPOR,<4cm,0
sc1,PPOR,>4cm,0
sc1,PSTR,<4cm,0
sc1,PSTR,>4cm,0
sc1,SBOU,<4cm,0
sc1,SBOU,>4cm,0
sc1,SIDE,<4cm,0
sc1,SIDE,>4cm,0
sc1,SINT,<4cm,0
sc1,SINT,>4cm,0
sc1,SRAD,<4cm,0
sc1,SRAD,>4cm,0
sc1,SSID,<4cm,0
sc1,SSID,>4cm,0
sc2,AAGA,<4cm,0
sc2,AAGA,>4cm,0
sc2,AFRA,<4cm,0
sc2,AFRA,>4cm,0
sc2,AGAR,<4cm,0
sc2,AGAR,>4cm,0
sc2,ALAM,<4cm,0
sc2,ALAM,>4cm,0
sc2,CNAT,<4cm,0
sc2,CNAT,>4cm,0
sc2,DLAB,<4cm,0
sc2,DLAB,>4cm,0
sc2,DSTO,<4cm,0
sc2,DSTO,>4cm,1
sc2,EFAS,<4cm,0
sc2,EFAS,>4cm,0
sc2,MADR,<4cm,0
sc2,MADR,>4cm,0
sc2,MALI,<4cm,0
sc2,MALI,>4cm,0
sc2,MCAV,<4cm,0
sc2,MCAV,>4cm,0
sc2,MDEC,<4cm,0
sc2,MDEC,>4cm,0
sc2,MFER,<4cm,0
sc2,MFER,>4cm,0
sc2,MMEA,<4cm,0
sc2,MMEA,>4cm,0
sc2,OFRA,<4cm,0
sc2,OFRA,>4cm,0
sc2,OROB,<4cm,0
sc2,OROB,>4cm,0
sc2,PAST,<4cm,0
sc2,PAST,>4cm,0
sc2,PCLI,<4cm,0
sc2,PCLI,>4cm,0
sc2,PORI,<4cm,0
sc2,PORI,>4cm,0
sc2,PPOR,<4cm,0
sc2,PPOR,>4cm,0
sc2,PSTR,<4cm,0
sc2,PSTR,>4cm,0
sc2,SBOU,<4cm,1
sc2,SBOU,>4cm,1
sc2,SIDE,<4cm,0
sc2,SIDE,>4cm,0
sc2,SINT,<4cm,1
sc2,SINT,>4cm,1
sc2,SRAD,<4cm,1
sc2,SRAD,>4cm,0
sc2,SSID,<4cm,4
sc2,SSID,>4cm,3
sc3,AAGA,<4cm,0
sc3,AAGA,>4cm,0
sc3,AFRA,<4cm,0
sc3,AFRA,>4cm,0
sc3,AGAR,<4cm,2
sc3,AGAR,>4cm,0
sc3,ALAM,<4cm,0
sc3,ALAM,>4cm,0
sc3,CNAT,<4cm,0
sc3,CNAT,>4cm,0
sc3,DLAB,<4cm,0
sc3,DLAB,>4cm,0
sc3,DSTO,<4cm,0
sc3,DSTO,>4cm,1
sc3,EFAS,<4cm,0
sc3,EFAS,>4cm,0
sc3,MADR,<4cm,0
sc3,MADR,>4cm,0
sc3,MALI,<4cm,0
sc3,MALI,>4cm,0
sc3,MCAV,<4cm,3
sc3,MCAV,>4cm,4
sc3,MDEC,<4cm,0
sc3,MDEC,>4cm,0
sc3,MFER,<4cm,0
sc3,MFER,>4cm,0
sc3,MMEA,<4cm,0
sc3,MMEA,>4cm,1
sc3,OFRA,<4cm,0
sc3,OFRA,>4cm,0
sc3,OROB,<4cm,0
sc3,OROB,>4cm,0
sc3,PAST,<4cm,0
sc3,PAST,>4cm,0
sc3,PCLI,<4cm,0
sc3,PCLI,>4cm,0
sc3,PORI,<4cm,0
sc3,PORI,>4cm,0
sc3,PPOR,<4cm,0
sc3,PPOR,>4cm,0
sc3,PSTR,<4cm,0
sc3,PSTR,>4cm,0
sc3,SBOU,<4cm,0
sc3,SBOU,>4cm,4
sc3,SIDE,<4cm,0
sc3,SIDE,>4cm,0
sc3,SINT,<4cm,2
sc3,SINT,>4cm,6
sc3,SRAD,<4cm,1
sc3,SRAD,>4cm,0
sc3,SSID,<4cm,12
sc3,SSID,>4cm,10
sc5,AAGA,<4cm,0
sc5,AAGA,>4cm,0
sc5,AFRA,<4cm,0
sc5,AFRA,>4cm,0
sc5,AGAR,<4cm,0
sc5,AGAR,>4cm,0
sc5,ALAM,<4cm,0
sc5,ALAM,>4cm,0
sc5,CNAT,<4cm,0
sc5,CNAT,>4cm,0
sc5,DLAB,<4cm,0
sc5,DLAB,>4cm,0
sc5,DSTO,<4cm,0
sc5,DSTO,>4cm,0
sc5,EFAS,<4cm,0
sc5,EFAS,>4cm,0
sc5,MADR,<4cm,0
sc5,MADR,>4cm,0
sc5,MALI,<4cm,0
sc5,MALI,>4cm,0
sc5,MCAV,<4cm,2
sc5,MCAV,>4cm,0
sc5,MDEC,<4cm,0
sc5,MDEC,>4cm,0
sc5,MFER,<4cm,0
sc5,MFER,>4cm,0
sc5,MMEA,<4cm,0
sc5,MMEA,>4cm,0
sc5,OFRA,<4cm,0
sc5,OFRA,>4cm,0
sc5,OROB,<4cm,0
sc5,OROB,>4cm,0
sc5,PAST,<4cm,1
sc5,PAST,>4cm,0
sc5,PCLI,<4cm,0
sc5,PCLI,>4cm,0
sc5,PORI,<4cm,0
sc5,PORI,>4cm,0
sc5,PPOR,<4cm,0
sc5,PPOR,>4cm,0
sc5,PSTR,<4cm,0
sc5,PSTR,>4cm,0
sc5,SBOU,<4cm,1
sc5,SBOU,>4cm,0
sc5,SIDE,<4cm,0
sc5,SIDE,>4cm,0
sc5,SINT,<4cm,4
sc5,SINT,>4cm,6
sc5,SRAD,<4cm,5
sc5,SRAD,>4cm,0
sc5,SSID,<4cm,19
sc5,SSID,>4cm,4
sc6,AAGA,<4cm,0
sc6,AAGA,>4cm,0
sc6,AFRA,<4cm,0
sc6,AFRA,>4cm,0
sc6,AGAR,<4cm,0
sc6,AGAR,>4cm,0
sc6,ALAM,<4cm,0
sc6,ALAM,>4cm,0
sc6,CNAT,<4cm,0
sc6,CNAT,>4cm,0
sc6,DLAB,<4cm,0
sc6,DLAB,>4cm,0
sc6,DSTO,<4cm,0
sc6,DSTO,>4cm,0
sc6,EFAS,<4cm,0
sc6,EFAS,>4cm,0
sc6,MADR,<4cm,0
sc6,MADR,>4cm,0
sc6,MALI,<4cm,0
sc6,MALI,>4cm,0
sc6,MCAV,<4cm,0
sc6,MCAV,>4cm,0
sc6,MDEC,<4cm,0
sc6,MDEC,>4cm,1
sc6,MFER,<4cm,0
sc6,MFER,>4cm,0
sc6,MMEA,<4cm,0
sc6,MMEA,>4cm,0
sc6,OFRA,<4cm,0
sc6,OFRA,>4cm,0
sc6,OROB,<4cm,0
sc6,OROB,>4cm,0
sc6,PAST,<4cm,0
sc6,PAST,>4cm,0
sc6,PCLI,<4cm,0
sc6,PCLI,>4cm,0
sc6,PORI,<4cm,0
sc6,PORI,>4cm,0
sc6,PPOR,<4cm,0
sc6,PPOR,>4cm,0
sc6,PSTR,<4cm,0
sc6,PSTR,>4cm,0
sc6,SBOU,<4cm,0
sc6,SBOU,>4cm,1
sc6,SIDE,<4cm,0
sc6,SIDE,>4cm,0
sc6,SINT,<4cm,1
sc6,SINT,>4cm,0
sc6,SRAD,<4cm,0
sc6,SRAD,>4cm,0
sc6,SSID,<4cm,1
sc6,SSID,>4cm,1
sc7,AAGA,<4cm,0
sc7,AAGA,>4cm,0
sc7,AFRA,<4cm,0
sc7,AFRA,>4cm,0
sc7,AGAR,<4cm,0
sc7,AGAR,>4cm,0
sc7,ALAM,<4cm,0
sc7,ALAM,>4cm,0
sc7,CNAT,<4cm,0
sc7,CNAT,>4cm,0
sc7,DLAB,<4cm,0
sc7,DLAB,>4cm,1
sc7,DSTO,<4cm,1
sc7,DSTO,>4cm,0
sc7,EFAS,<4cm,0
sc7,EFAS,>4cm,0
sc7,MADR,<4cm,0
sc7,MADR,>4cm,0
sc7,MALI,<4cm,0
sc7,MALI,>4cm,0
sc7,MCAV,<4cm,1
sc7,MCAV,>4cm,1
sc7,MDEC,<4cm,0
sc7,MDEC,>4cm,2
sc7,MFER,<4cm,0
sc7,MFER,>4cm,0
sc7,MMEA,<4cm,0
sc7,MMEA,>4cm,1
sc7,OFRA,<4cm,0
sc7,OFRA,>4cm,0
sc7,OROB,<4cm,0
sc7,OROB,>4cm,0
sc7,PAST,<4cm,0
sc7,PAST,>4cm,0
sc7,PCLI,<4cm,0
sc7,PCLI,>4cm,0
sc7,PORI,<4cm,0
sc7,PORI,>4cm,0
sc7,PPOR,<4cm,0
sc7,PPOR,>4cm,0
sc7,PSTR,<4cm,0
sc7,PSTR,>4cm,0
sc7,SBOU,<4cm,0
sc7,SBOU,>4cm,0
sc7,SIDE,<4cm,0
sc7,SIDE,>4cm,0
sc7,SINT,<4cm,0
sc7,SINT,>4cm,3
sc7,SRAD,<4cm,1
sc7,SRAD,>4cm,0
sc7,SSID,<4cm,19
sc7,SSID,>4cm,14
sc8,AAGA,<4cm,0
sc8,AAGA,>4cm,0
sc8,AFRA,<4cm,0
sc8,AFRA,>4cm,0
sc8,AGAR,<4cm,0
sc8,AGAR,>4cm,0
sc8,ALAM,<4cm,0
sc8,ALAM,>4cm,0
sc8,CNAT,<4cm,0
sc8,CNAT,>4cm,0
sc8,DLAB,<4cm,0
sc8,DLAB,>4cm,0
sc8,DSTO,<4cm,1
sc8,DSTO,>4cm,0
sc8,EFAS,<4cm,0
sc8,EFAS,>4cm,0
sc8,MADR,<4cm,0
sc8,MADR,>4cm,0
sc8,MALI,<4cm,0
sc8,MALI,>4cm,0
sc8,MCAV,<4cm,0
sc8,MCAV,>4cm,0
sc8,MDEC,<4cm,0
sc8,MDEC,>4cm,0
sc8,MFER,<4cm,0
sc8,MFER,>4cm,0
sc8,MMEA,<4cm,0
sc8,MMEA,>4cm,0
sc8,OFRA,<4cm,0
sc8,OFRA,>4cm,0
sc8,OROB,<4cm,0
sc8,OROB,>4cm,0
sc8,PAST,<4cm,0
sc8,PAST,>4cm,0
sc8,PCLI,<4cm,0
sc8,PCLI,>4cm,0
sc8,PORI,<4cm,0
sc8,PORI,>4cm,0
sc8,PPOR,<4cm,0
sc8,PPOR,>4cm,0
sc8,PSTR,<4cm,0
sc8,PSTR,>4cm,0
sc8,SBOU,<4cm,0
sc8,SBOU,>4cm,0
sc8,SIDE,<4cm,0
sc8,SIDE,>4cm,0
sc8,SINT,<4cm,6
sc8,SINT,>4cm,12
sc8,SRAD,<4cm,0
sc8,SRAD,>4cm,0
sc8,SSID,<4cm,1
sc8,SSID,>4cm,0
sc9,AAGA,<4cm,0
sc9,AAGA,>4cm,0
sc9,AFRA,<4cm,0
sc9,AFRA,>4cm,0
sc9,AGAR,<4cm,0
sc9,AGAR,>4cm,0
sc9,ALAM,<4cm,0
sc9,ALAM,>4cm,0
sc9,CNAT,<4cm,0
sc9,CNAT,>4cm,0
sc9,DLAB,<4cm,0
sc9,DLAB,>4cm,0
sc9,DSTO,<4cm,1
sc9,DSTO,>4cm,1
sc9,EFAS,<4cm,0
sc9,EFAS,>4cm,0
sc9,MADR,<4cm,0
sc9,MADR,>4cm,0
sc9,MALI,<4cm,0
sc9,MALI,>4cm,0
sc9,MCAV,<4cm,1
sc9,MCAV,>4cm,1
sc9,MDEC,<4cm,0
sc9,MDEC,>4cm,0
sc9,MFER,<4cm,0
sc9,MFER,>4cm,0
sc9,MMEA,<4cm,0
sc9,MMEA,>4cm,0
sc9,OFRA,<4cm,0
sc9,OFRA,>4cm,0
sc9,OROB,<4cm,0
sc9,OROB,>4cm,0
sc9,PAST,<4cm,0
sc9,PAST,>4cm,0
sc9,PCLI,<4cm,0
sc9,PCLI,>4cm,0
sc9,PORI,<4cm,0
sc9,PORI,>4cm,0
sc9,PPOR,<4cm,0
sc9,PPOR,>4cm,0
sc9,PSTR,<4cm,0
sc9,PSTR,>4cm,0
sc9,SBOU,<4cm,0
sc9,SBOU,>4cm,0
sc9,SIDE,<4cm,0
sc9,SIDE,>4cm,0
sc9,SINT,<4cm,5
sc9,SINT,>4cm,8
sc9,SRAD,<4cm,0
sc9,SRAD,>4cm,0
sc9,SSID,<4cm,8
sc9,SSID,>4cm,1
sc10,AAGA,<4cm,0
sc10,AAGA,>4cm,0
sc10,AFRA,<4cm,0
sc10,AFRA,>4cm,1
sc10,AGAR,<4cm,0
sc10,AGAR,>4cm,0
sc10,ALAM,<4cm,0
sc10,ALAM,>4cm,0
sc10,CNAT,<4cm,0
sc10,CNAT,>4cm,0
sc10,DLAB,<4cm,0
sc10,DLAB,>4cm,0
sc10,DSTO,<4cm,0
sc10,DSTO,>4cm,0
sc10,EFAS,<4cm,0
sc10,EFAS,>4cm,0
sc10,MADR,<4cm,0
sc10,MADR,>4cm,0
sc10,MALI,<4cm,0
sc10,MALI,>4cm,0
sc10,MCAV,<4cm,0
sc10,MCAV,>4cm,0
sc10,MDEC,<4cm,0
sc10,MDEC,>4cm,0
sc10,MFER,<4cm,0
sc10,MFER,>4cm,0
sc10,MMEA,<4cm,0
sc10,MMEA,>4cm,0
sc10,OFRA,<4cm,0
sc10,OFRA,>4cm,0
sc10,OROB,<4cm,0
sc10,OROB,>4cm,0
sc10,PAST,<4cm,0
sc10,PAST,>4cm,0
sc10,PCLI,<4cm,0
sc10,PCLI,>4cm,0
sc10,PORI,<4cm,0
sc10,PORI,>4cm,0
sc10,PPOR,<4cm,0
sc10,PPOR,>4cm,0
sc10,PSTR,<4cm,0
sc10,PSTR,>4cm,0
sc10,SBOU,<4cm,0
sc10,SBOU,>4cm,0
sc10,SIDE,<4cm,0
sc10,SIDE,>4cm,0
sc10,SINT,<4cm,2
sc10,SINT,>4cm,6
sc10,SRAD,<4cm,0
sc10,SRAD,>4cm,0
sc10,SSID,<4cm,0
sc10,SSID,>4cm,0
sc11,AAGA,<4cm,0
sc11,AAGA,>4cm,0
sc11,AFRA,<4cm,0
sc11,AFRA,>4cm,0
sc11,AGAR,<4cm,0
sc11,AGAR,>4cm,0
sc11,ALAM,<4cm,0
sc11,ALAM,>4cm,0
sc11,CNAT,<4cm,0
sc11,CNAT,>4cm,0
sc11,DLAB,<4cm,0
sc11,DLAB,>4cm,0
sc11,DSTO,<4cm,0
sc11,DSTO,>4cm,3
sc11,EFAS,<4cm,0
sc11,EFAS,>4cm,1
sc11,MADR,<4cm,0
sc11,MADR,>4cm,0
sc11,MALI,<4cm,0
sc11,MALI,>4cm,0
sc11,MCAV,<4cm,8
sc11,MCAV,>4cm,3
sc11,MDEC,<4cm,0
sc11,MDEC,>4cm,0
sc11,MFER,<4cm,0
sc11,MFER,>4cm,0
sc11,MMEA,<4cm,0
sc11,MMEA,>4cm,1
sc11,OFRA,<4cm,0
sc11,OFRA,>4cm,0
sc11,OROB,<4cm,0
sc11,OROB,>4cm,0
sc11,PAST,<4cm,0
sc11,PAST,>4cm,2
sc11,PCLI,<4cm,0
sc11,PCLI,>4cm,0
sc11,PORI,<4cm,0
sc11,PORI,>4cm,0
sc11,PPOR,<4cm,0
sc11,PPOR,>4cm,0
sc11,PSTR,<4cm,0
sc11,PSTR,>4cm,0
sc11,SBOU,<4cm,0
sc11,SBOU,>4cm,0
sc11,SIDE,<4cm,0
sc11,SIDE,>4cm,0
sc11,SINT,<4cm,11
sc11,SINT,>4cm,16
sc11,SRAD,<4cm,9
sc11,SRAD,>4cm,1
sc11,SSID,<4cm,12
sc11,SSID,>4cm,4
sc12,AAGA,<4cm,0
sc12,AAGA,>4cm,0
sc12,AFRA,<4cm,0
sc12,AFRA,>4cm,0
sc12,AGAR,<4cm,0
sc12,AGAR,>4cm,0
sc12,ALAM,<4cm,0
sc12,ALAM,>4cm,0
sc12,CNAT,<4cm,0
sc12,CNAT,>4cm,0
sc12,DLAB,<4cm,0
sc12,DLAB,>4cm,0
sc12,DSTO,<4cm,0
sc12,DSTO,>4cm,0
sc12,EFAS,<4cm,0
sc12,EFAS,>4cm,0
sc12,MADR,<4cm,0
sc12,MADR,>4cm,0
sc12,MALI,<4cm,0
sc12,MALI,>4cm,0
sc12,MCAV,<4cm,0
sc12,MCAV,>4cm,0
sc12,MDEC,<4cm,0
sc12,MDEC,>4cm,0
sc12,MFER,<4cm,0
sc12,MFER,>4cm,0
sc12,MMEA,<4cm,0
sc12,MMEA,>4cm,0
sc12,OFRA,<4cm,0
sc12,OFRA,>4cm,0
sc12,OROB,<4cm,0
sc12,OROB,>4cm,0
sc12,PAST,<4cm,0
sc12,PAST,>4cm,0
sc12,PCLI,<4cm,0
sc12,PCLI,>4cm,0
sc12,PORI,<4cm,0
sc12,PORI,>4cm,0
sc12,PPOR,<4cm,0
sc12,PPOR,>4cm,0
sc12,PSTR,<4cm,0
sc12,PSTR,>4cm,0
sc12,SBOU,<4cm,0
sc12,SBOU,>4cm,0
sc12,SIDE,<4cm,0
sc12,SIDE,>4cm,0
sc12,SINT,<4cm,2
sc12,SINT,>4cm,0
sc12,SRAD,<4cm,2
sc12,SRAD,>4cm,1
sc12,SSID,<4cm,4
sc12,SSID,>4cm,0
sc13,AAGA,<4cm,0
sc13,AAGA,>4cm,0
sc13,AFRA,<4cm,1
sc13,AFRA,>4cm,0
sc13,AGAR,<4cm,0
sc13,AGAR,>4cm,0
sc13,ALAM,<4cm,0
sc13,ALAM,>4cm,0
sc13,CNAT,<4cm,0
sc13,CNAT,>4cm,0
sc13,DLAB,<4cm,0
sc13,DLAB,>4cm,0
sc13,DSTO,<4cm,0
sc13,DSTO,>4cm,0
sc13,EFAS,<4cm,0
sc13,EFAS,>4cm,0
sc13,MADR,<4cm,0
sc13,MADR,>4cm,0
sc13,MALI,<4cm,0
sc13,MALI,>4cm,0
sc13,MCAV,<4cm,7
sc13,MCAV,>4cm,2
sc13,MDEC,<4cm,0
sc13,MDEC,>4cm,0
sc13,MFER,<4cm,0
sc13,MFER,>4cm,0
sc13,MMEA,<4cm,0
sc13,MMEA,>4cm,0
sc13,OFRA,<4cm,0
sc13,OFRA,>4cm,0
sc13,OROB,<4cm,0
sc13,OROB,>4cm,0
sc13,PAST,<4cm,0
sc13,PAST,>4cm,0
sc13,PCLI,<4cm,0
sc13,PCLI,>4cm,0
sc13,PORI,<4cm,0
sc13,PORI,>4cm,0
sc13,PPOR,<4cm,0
sc13,PPOR,>4cm,0
sc13,PSTR,<4cm,0
sc13,PSTR,>4cm,0
sc13,SBOU,<4cm,0
sc13,SBOU,>4cm,0
sc13,SIDE,<4cm,0
sc13,SIDE,>4cm,0
sc13,SINT,<4cm,7
sc13,SINT,>4cm,11
sc13,SRAD,<4cm,2
sc13,SRAD,>4cm,0
sc13,SSID,<4cm,8
sc13,SSID,>4cm,3
sc14,AAGA,<4cm,0
sc14,AAGA,>4cm,0
sc14,AFRA,<4cm,0
sc14,AFRA,>4cm,0
sc14,AGAR,<4cm,0
sc14,AGAR,>4cm,0
sc14,ALAM,<4cm,0
sc14,ALAM,>4cm,0
sc14,CNAT,<4cm,0
sc14,CNAT,>4cm,0
sc14,DLAB,<4cm,0
sc14,DLAB,>4cm,0
sc14,DSTO,<4cm,0
sc14,DSTO,>4cm,0
sc14,EFAS,<4cm,0
sc14,EFAS,>4cm,0
sc14,MADR,<4cm,0
sc14,MADR,>4cm,0
sc14,MALI,<4cm,0
sc14,MALI,>4cm,0
sc14,MCAV,<4cm,0
sc14,MCAV,>4cm,1
sc14,MDEC,<4cm,0
sc14,MDEC,>4cm,0
sc14,MFER,<4cm,0
sc14,MFER,>4cm,0
sc14,MMEA,<4cm,0
sc14,MMEA,>4cm,0
sc14,OFRA,<4cm,0
sc14,OFRA,>4cm,0
sc14,OROB,<4cm,0
sc14,OROB,>4cm,0
sc14,PAST,<4cm,0
sc14,PAST,>4cm,0
sc14,PCLI,<4cm,0
sc14,PCLI,>4cm,0
sc14,PORI,<4cm,0
sc14,PORI,>4cm,0
sc14,PPOR,<4cm,0
sc14,PPOR,>4cm,0
sc14,PSTR,<4cm,0
sc14,PSTR,>4cm,0
sc14,SBOU,<4cm,0
sc14,SBOU,>4cm,0
sc14,SIDE,<4cm,0
sc14,SIDE,>4cm,0
sc14,SINT,<4cm,0
sc14,SINT,>4cm,0
sc14,SRAD,<4cm,0
sc14,SRAD,>4cm,0
sc14,SSID,<4cm,1
sc14,SSID,>4cm,0
sc15,AAGA,<4cm,0
sc15,AAGA,>4cm,0
sc15,AFRA,<4cm,0
sc15,AFRA,>4cm,0
sc15,AGAR,<4cm,0
sc15,AGAR,>4cm,0
sc15,ALAM,<4cm,0
sc15,ALAM,>4cm,0
sc15,CNAT,<4cm,0
sc15,CNAT,>4cm,0
sc15,DLAB,<4cm,0
sc15,DLAB,>4cm,0
sc15,DSTO,<4cm,2
sc15,DSTO,>4cm,1
sc15,EFAS,<4cm,0
sc15,EFAS,>4cm,0
