dataset,Type,dir,site,transect_area_m2,taxon,class,n
tt23,Inner Reef,N,nd7,20,SINT,<4cm,0
tt23,Inner Reef,N,nd7,20,SINT,>4cm,1
tt23,Inner Reef,N,nd7,20,SOLE,<4cm,0
tt23,Inner Reef,N,nd7,20,SOLE,>4cm,0
tt23,Inner Reef,N,nd8,20,AGAR,<4cm,0
tt23,Inner Reef,N,nd8,20,AGAR,>4cm,0
tt23,Inner Reef,N,nd8,20,CNAT,>4cm,0
tt23,Inner Reef,N,nd8,20,DLAB,>4cm,0
tt23,Inner Reef,N,nd8,20,DSTO,>4cm,1
tt23,Inner Reef,N,nd8,20,EFAS,>4cm,0
tt23,Inner Reef,N,nd8,20,FAVI,<4cm,0
tt23,Inner Reef,N,nd8,20,MADR,<4cm,0
tt23,Inner Reef,N,nd8,20,MADR,>4cm,0
tt23,Inner Reef,N,nd8,20,MCAV,<4cm,1
tt23,Inner Reef,N,nd8,20,MCAV,>4cm,5
tt23,Inner Reef,N,nd8,20,MEAN,<4cm,0
tt23,Inner Reef,N,nd8,20,MMEA,>4cm,0
tt23,Inner Reef,N,nd8,20,MUSS,<4cm,0
tt23,Inner Reef,N,nd8,20,MYCE,>4cm,0
tt23,Inner Reef,N,nd8,20,ORBI,<4cm,0
tt23,Inner Reef,N,nd8,20,ORBI,>4cm,0
tt23,Inner Reef,N,nd8,20,PCLI,>4cm,0
tt23,Inner Reef,N,nd8,20,PORI,<4cm,0
tt23,Inner Reef,N,nd8,20,PORI,>4cm,2
tt23,Inner Reef,N,nd8,20,PSTR,>4cm,0
tt23,Inner Reef,N,nd8,20,SIDE,<4cm,12
tt23,Inner Reef,N,nd8,20,SIDE,>4cm,3
tt23,Inner Reef,N,nd8,20,SINT,<4cm,2
tt23,Inner Reef,N,nd8,20,SINT,>4cm,1
tt23,Inner Reef,N,nd8,20,SOLE,<4cm,1
tt23,Inner Reef,N,nd8,20,SOLE,>4cm,0
tt23,Middle Reef,N,ne1,20,AGAR,<4cm,0
tt23,Middle Reef,N,ne1,20,AGAR,>4cm,0
tt23,Middle Reef,N,ne1,20,CNAT,>4cm,0
tt23,Middle Reef,N,ne1,20,DLAB,>4cm,0
tt23,Middle Reef,N,ne1,20,DSTO,>4cm,0
tt23,Middle Reef,N,ne1,20,EFAS,>4cm,0
tt23,Middle Reef,N,ne1,20,FAVI,<4cm,0
tt23,Middle Reef,N,ne1,20,MADR,<4cm,0
tt23,Middle Reef,N,ne1,20,MADR,>4cm,0
tt23,Middle Reef,N,ne1,20,MCAV,<4cm,5
tt23,Middle Reef,N,ne1,20,MCAV,>4cm,3
tt23,Middle Reef,N,ne1,20,MEAN,<4cm,0
tt23,Middle Reef,N,ne1,20,MMEA,>4cm,0
tt23,Middle Reef,N,ne1,20,MUSS,<4cm,0
tt23,Middle Reef,N,ne1,20,MYCE,>4cm,0
tt23,Middle Reef,N,ne1,20,ORBI,<4cm,0
tt23,Middle Reef,N,ne1,20,ORBI,>4cm,0
tt23,Middle Reef,N,ne1,20,PCLI,>4cm,0
tt23,Middle Reef,N,ne1,20,PORI,<4cm,2
tt23,Middle Reef,N,ne1,20,PORI,>4cm,3
tt23,Middle Reef,N,ne1,20,PSTR,>4cm,0
tt23,Middle Reef,N,ne1,20,SIDE,<4cm,25
tt23,Middle Reef,N,ne1,20,SIDE,>4cm,3
tt23,Middle Reef,N,ne1,20,SINT,<4cm,2
tt23,Middle Reef,N,ne1,20,SINT,>4cm,2
tt23,Middle Reef,N,ne1,20,SOLE,<4cm,0
tt23,Middle Reef,N,ne1,20,SOLE,>4cm,0
tt23,Middle Reef,N,ne10,20,AGAR,<4cm,0
tt23,Middle Reef,N,ne10,20,AGAR,>4cm,1
tt23,Middle Reef,N,ne10,20,CNAT,>4cm,0
tt23,Middle Reef,N,ne10,20,DLAB,>4cm,2
tt23,Middle Reef,N,ne10,20,DSTO,>4cm,0
tt23,Middle Reef,N,ne10,20,EFAS,>4cm,1
tt23,Middle Reef,N,ne10,20,FAVI,<4cm,1
tt23,Middle Reef,N,ne10,20,MADR,<4cm,0
tt23,Middle Reef,N,ne10,20,MADR,>4cm,0
tt23,Middle Reef,N,ne10,20,MCAV,<4cm,5
tt23,Middle Reef,N,ne10,20,MCAV,>4cm,9
tt23,Middle Reef,N,ne10,20,MEAN,<4cm,0
tt23,Middle Reef,N,ne10,20,MMEA,>4cm,0
tt23,Middle Reef,N,ne10,20,MUSS,<4cm,0
tt23,Middle Reef,N,ne10,20,MYCE,>4cm,0
tt23,Middle Reef,N,ne10,20,ORBI,<4cm,0
tt23,Middle Reef,N,ne10,20,ORBI,>4cm,0
tt23,Middle Reef,N,ne10,20,PCLI,>4cm,0
tt23,Middle Reef,N,ne10,20,PORI,<4cm,2
tt23,Middle Reef,N,ne10,20,PORI,>4cm,3
tt23,Middle Reef,N,ne10,20,PSTR,>4cm,0
tt23,Middle Reef,N,ne10,20,SIDE,<4cm,20
tt23,Middle Reef,N,ne10,20,SIDE,>4cm,11
tt23,Middle Reef,N,ne10,20,SINT,<4cm,5
tt23,Middle Reef,N,ne10,20,SINT,>4cm,7
tt23,Middle Reef,N,ne10,20,SOLE,<4cm,1
tt23,Middle Reef,N,ne10,20,SOLE,>4cm,0
tt23,Middle Reef,N,ne11,20,AGAR,<4cm,0
tt23,Middle Reef,N,ne11,20,AGAR,>4cm,0
tt23,Middle Reef,N,ne11,20,CNAT,>4cm,0
tt23,Middle Reef,N,ne11,20,DLAB,>4cm,0
tt23,Middle Reef,N,ne11,20,DSTO,>4cm,0
tt23,Middle Reef,N,ne11,20,EFAS,>4cm,0
tt23,Middle Reef,N,ne11,20,FAVI,<4cm,0
tt23,Middle Reef,N,ne11,20,MADR,<4cm,0
tt23,Middle Reef,N,ne11,20,MADR,>4cm,0
tt23,Middle Reef,N,ne11,20,MCAV,<4cm,4
tt23,Middle Reef,N,ne11,20,MCAV,>4cm,4
tt23,Middle Reef,N,ne11,20,MEAN,<4cm,1
tt23,Middle Reef,N,ne11,20,MMEA,>4cm,1
tt23,Middle Reef,N,ne11,20,MUSS,<4cm,0
tt23,Middle Reef,N,ne11,20,MYCE,>4cm,0
tt23,Middle Reef,N,ne11,20,ORBI,<4cm,0
tt23,Middle Reef,N,ne11,20,ORBI,>4cm,0
tt23,Middle Reef,N,ne11,20,PCLI,>4cm,0
tt23,Middle Reef,N,ne11,20,PORI,<4cm,1
tt23,Middle Reef,N,ne11,20,PORI,>4cm,0
tt23,Middle Reef,N,ne11,20,PSTR,>4cm,0
tt23,Middle Reef,N,ne11,20,SIDE,<4cm,16
tt23,Middle Reef,N,ne11,20,SIDE,>4cm,2
tt23,Middle Reef,N,ne11,20,SINT,<4cm,0
tt23,Middle Reef,N,ne11,20,SINT,>4cm,3
tt23,Middle Reef,N,ne11,20,SOLE,<4cm,0
tt23,Middle Reef,N,ne11,20,SOLE,>4cm,0
tt23,Middle Reef,N,ne2,20,AGAR,<4cm,0
tt23,Middle Reef,N,ne2,20,AGAR,>4cm,0
tt23,Middle Reef,N,ne2,20,CNAT,>4cm,0
tt23,Middle Reef,N,ne2,20,DLAB,>4cm,0
tt23,Middle Reef,N,ne2,20,DSTO,>4cm,0
tt23,Middle Reef,N,ne2,20,EFAS,>4cm,0
tt23,Middle Reef,N,ne2,20,FAVI,<4cm,0
tt23,Middle Reef,N,ne2,20,MADR,<4cm,0
tt23,Middle Reef,N,ne2,20,MADR,>4cm,0
tt23,Middle Reef,N,ne2,20,MCAV,<4cm,5
tt23,Middle Reef,N,ne2,20,MCAV,>4cm,3
tt23,Middle Reef,N,ne2,20,MEAN,<4cm,0
tt23,Middle Reef,N,ne2,20,MMEA,>4cm,0
tt23,Middle Reef,N,ne2,20,MUSS,<4cm,0
tt23,Middle Reef,N,ne2,20,MYCE,>4cm,0
tt23,Middle Reef,N,ne2,20,ORBI,<4cm,0
tt23,Middle Reef,N,ne2,20,ORBI,>4cm,0
tt23,Middle Reef,N,ne2,20,PCLI,>4cm,0
tt23,Middle Reef,N,ne2,20,PORI,<4cm,0
tt23,Middle Reef,N,ne2,20,PORI,>4cm,4
tt23,Middle Reef,N,ne2,20,PSTR,>4cm,1
tt23,Middle Reef,N,ne2,20,SIDE,<4cm,11
tt23,Middle Reef,N,ne2,20,SIDE,>4cm,4
tt23,Middle Reef,N,ne2,20,SINT,<4cm,2
tt23,Middle Reef,N,ne2,20,SINT,>4cm,8
tt23,Middle Reef,N,ne2,20,SOLE,<4cm,0
tt23,Middle Reef,N,ne2,20,SOLE,>4cm,0
tt23,Middle Reef,N,ne3,20,AGAR,<4cm,0
tt23,Middle Reef,N,ne3,20,AGAR,>4cm,0
tt23,Middle Reef,N,ne3,20,CNAT,>4cm,0
tt23,Middle Reef,N,ne3,20,DLAB,>4cm,0
tt23,Middle Reef,N,ne3,20,DSTO,>4cm,2
tt23,Middle Reef,N,ne3,20,EFAS,>4cm,1
tt23,Middle Reef,N,ne3,20,FAVI,<4cm,0
tt23,Middle Reef,N,ne3,20,MADR,<4cm,0
tt23,Middle Reef,N,ne3,20,MADR,>4cm,0
tt23,Middle Reef,N,ne3,20,MCAV,<4cm,11
tt23,Middle Reef,N,ne3,20,MCAV,>4cm,3
tt23,Middle Reef,N,ne3,20,MEAN,<4cm,2
tt23,Middle Reef,N,ne3,20,MMEA,>4cm,0
tt23,Middle Reef,N,ne3,20,MUSS,<4cm,0
tt23,Middle Reef,N,ne3,20,MYCE,>4cm,0
tt23,Middle Reef,N,ne3,20,ORBI,<4cm,0
tt23,Middle Reef,N,ne3,20,ORBI,>4cm,0
tt23,Middle Reef,N,ne3,20,PCLI,>4cm,0
tt23,Middle Reef,N,ne3,20,PORI,<4cm,1
tt23,Middle Reef,N,ne3,20,PORI,>4cm,8
tt23,Middle Reef,N,ne3,20,PSTR,>4cm,2
tt23,Middle Reef,N,ne3,20,SIDE,<4cm,15
tt23,Middle Reef,N,ne3,20,SIDE,>4cm,7
tt23,Middle Reef,N,ne3,20,SINT,<4cm,3
tt23,Middle Reef,N,ne3,20,SINT,>4cm,8
tt23,Middle Reef,N,ne3,20,SOLE,<4cm,0
tt23,Middle Reef,N,ne3,20,SOLE,>4cm,0
tt23,Middle Reef,N,ne4,20,AGAR,<4cm,0
tt23,Middle Reef,N,ne4,20,AGAR,>4cm,0
tt23,Middle Reef,N,ne4,20,CNAT,>4cm,0
tt23,Middle Reef,N,ne4,20,DLAB,>4cm,0
tt23,Middle Reef,N,ne4,20,DSTO,>4cm,1
tt23,Middle Reef,N,ne4,20,EFAS,>4cm,0
tt23,Middle Reef,N,ne4,20,FAVI,<4cm,0
tt23,Middle Reef,N,ne4,20,MADR,<4cm,0
tt23,Middle Reef,N,ne4,20,MADR,>4cm,0
tt23,Middle Reef,N,ne4,20,MCAV,<4cm,2
tt23,Middle Reef,N,ne4,20,MCAV,>4cm,0
tt23,Middle Reef,N,ne4,20,MEAN,<4cm,0
tt23,Middle Reef,N,ne4,20,MMEA,>4cm,0
tt23,Middle Reef,N,ne4,20,MUSS,<4cm,0
tt23,Middle Reef,N,ne4,20,MYCE,>4cm,0
tt23,Middle Reef,N,ne4,20,ORBI,<4cm,0
tt23,Middle Reef,N,ne4,20,ORBI,>4cm,0
tt23,Middle Reef,N,ne4,20,PCLI,>4cm,0
tt23,Middle Reef,N,ne4,20,PORI,<4cm,1
tt23,Middle Reef,N,ne4,20,PORI,>4cm,3
tt23,Middle Reef,N,ne4,20,PSTR,>4cm,0
tt23,Middle Reef,N,ne4,20,SIDE,<4cm,6
tt23,Middle Reef,N,ne4,20,SIDE,>4cm,0
tt23,Middle Reef,N,ne4,20,SINT,<4cm,0
tt23,Middle Reef,N,ne4,20,SINT,>4cm,0
tt23,Middle Reef,N,ne4,20,SOLE,<4cm,0
tt23,Middle Reef,N,ne4,20,SOLE,>4cm,0
tt23,Middle Reef,N,ne5,20,AGAR,<4cm,1
tt23,Middle Reef,N,ne5,20,AGAR,>4cm,0
tt23,Middle Reef,N,ne5,20,CNAT,>4cm,0
tt23,Middle Reef,N,ne5,20,DLAB,>4cm,0
tt23,Middle Reef,N,ne5,20,DSTO,>4cm,0
tt23,Middle Reef,N,ne5,20,EFAS,>4cm,0
tt23,Middle Reef,N,ne5,20,FAVI,<4cm,0
tt23,Middle Reef,N,ne5,20,MADR,<4cm,0
tt23,Middle Reef,N,ne5,20,MADR,>4cm,0
tt23,Middle Reef,N,ne5,20,MCAV,<4cm,4
tt23,Middle Reef,N,ne5,20,MCAV,>4cm,3
tt23,Middle Reef,N,ne5,20,MEAN,<4cm,0
tt23,Middle Reef,N,ne5,20,MMEA,>4cm,0
tt23,Middle Reef,N,ne5,20,MUSS,<4cm,0
tt23,Middle Reef,N,ne5,20,MYCE,>4cm,0
tt23,Middle Reef,N,ne5,20,ORBI,<4cm,0
tt23,Middle Reef,N,ne5,20,ORBI,>4cm,0
tt23,Middle Reef,N,ne5,20,PCLI,>4cm,0
tt23,Middle Reef,N,ne5,20,PORI,<4cm,1
tt23,Middle Reef,N,ne5,20,PORI,>4cm,1
tt23,Middle Reef,N,ne5,20,PSTR,>4cm,0
tt23,Middle Reef,N,ne5,20,SIDE,<4cm,10
tt23,Middle Reef,N,ne5,20,SIDE,>4cm,1
tt23,Middle Reef,N,ne5,20,SINT,<4cm,2
tt23,Middle Reef,N,ne5,20,SINT,>4cm,2
tt23,Middle Reef,N,ne5,20,SOLE,<4cm,0
tt23,Middle Reef,N,ne5,20,SOLE,>4cm,0
tt23,Middle Reef,N,ne6,20,AGAR,<4cm,0
tt23,Middle Reef,N,ne6,20,AGAR,>4cm,0
tt23,Middle Reef,N,ne6,20,CNAT,>4cm,0
tt23,Middle Reef,N,ne6,20,DLAB,>4cm,0
tt23,Middle Reef,N,ne6,20,DSTO,>4cm,0
tt23,Middle Reef,N,ne6,20,EFAS,>4cm,0
tt23,Middle Reef,N,ne6,20,FAVI,<4cm,1
tt23,Middle Reef,N,ne6,20,MADR,<4cm,0
tt23,Middle Reef,N,ne6,20,MADR,>4cm,1
tt23,Middle Reef,N,ne6,20,MCAV,<4cm,2
tt23,Middle Reef,N,ne6,20,MCAV,>4cm,9
tt23,Middle Reef,N,ne6,20,MEAN,<4cm,0
tt23,Middle Reef,N,ne6,20,MMEA,>4cm,0
tt23,Middle Reef,N,ne6,20,MUSS,<4cm,0
tt23,Middle Reef,N,ne6,20,MYCE,>4cm,0
tt23,Middle Reef,N,ne6,20,ORBI,<4cm,0
tt23,Middle Reef,N,ne6,20,ORBI,>4cm,0
tt23,Middle Reef,N,ne6,20,PCLI,>4cm,0
tt23,Middle Reef,N,ne6,20,PORI,<4cm,0
tt23,Middle Reef,N,ne6,20,PORI,>4cm,2
tt23,Middle Reef,N,ne6,20,PSTR,>4cm,0
tt23,Middle Reef,N,ne6,20,SIDE,<4cm,18
tt23,Middle Reef,N,ne6,20,SIDE,>4cm,22
tt23,Middle Reef,N,ne6,20,SINT,<4cm,1
tt23,Middle Reef,N,ne6,20,SINT,>4cm,3
tt23,Middle Reef,N,ne6,20,SOLE,<4cm,0
tt23,Middle Reef,N,ne6,20,SOLE,>4cm,0
tt23,Middle Reef,N,ne7,20,AGAR,<4cm,0
tt23,Middle Reef,N,ne7,20,AGAR,>4cm,0
tt23,Middle Reef,N,ne7,20,CNAT,>4cm,0
tt23,Middle Reef,N,ne7,20,DLAB,>4cm,0
tt23,Middle Reef,N,ne7,20,DSTO,>4cm,0
tt23,Middle Reef,N,ne7,20,EFAS,>4cm,1
tt23,Middle Reef,N,ne7,20,FAVI,<4cm,0
tt23,Middle Reef,N,ne7,20,MADR,<4cm,0
tt23,Middle Reef,N,ne7,20,MADR,>4cm,0
tt23,Middle Reef,N,ne7,20,MCAV,<4cm,3
tt23,Middle Reef,N,ne7,20,MCAV,>4cm,3
tt23,Middle Reef,N,ne7,20,MEAN,<4cm,0
tt23,Middle Reef,N,ne7,20,MMEA,>4cm,0
tt23,Middle Reef,N,ne7,20,MUSS,<4cm,0
tt23,Middle Reef,N,ne7,20,MYCE,>4cm,0
tt23,Middle Reef,N,ne7,20,ORBI,<4cm,0
tt23,Middle Reef,N,ne7,20,ORBI,>4cm,0
tt23,Middle Reef,N,ne7,20,PCLI,>4cm,0
tt23,Middle Reef,N,ne7,20,PORI,<4cm,0
tt23,Middle Reef,N,ne7,20,PORI,>4cm,3
tt23,Middle Reef,N,ne7,20,PSTR,>4cm,0
tt23,Middle Reef,N,ne7,20,SIDE,<4cm,1
tt23,Middle Reef,N,ne7,20,SIDE,>4cm,8
tt23,Middle Reef,N,ne7,20,SINT,<4cm,2
tt23,Middle Reef,N,ne7,20,SINT,>4cm,5
tt23,Middle Reef,N,ne7,20,SOLE,<4cm,0
tt23,Middle Reef,N,ne7,20,SOLE,>4cm,1
tt23,Middle Reef,N,ne8,20,AGAR,<4cm,0
tt23,Middle Reef,N,ne8,20,AGAR,>4cm,0
tt23,Middle Reef,N,ne8,20,CNAT,>4cm,0
tt23,Middle Reef,N,ne8,20,DLAB,>4cm,0
tt23,Middle Reef,N,ne8,20,DSTO,>4cm,0
tt23,Middle Reef,N,ne8,20,EFAS,>4cm,0
tt23,Middle Reef,N,ne8,20,FAVI,<4cm,0
tt23,Middle Reef,N,ne8,20,MADR,<4cm,0
tt23,Middle Reef,N,ne8,20,MADR,>4cm,0
tt23,Middle Reef,N,ne8,20,MCAV,<4cm,0
tt23,Middle Reef,N,ne8,20,MCAV,>4cm,0
tt23,Middle Reef,N,ne8,20,MEAN,<4cm,0
tt23,Middle Reef,N,ne8,20,MMEA,>4cm,0
tt23,Middle Reef,N,ne8,20,MUSS,<4cm,0
tt23,Middle Reef,N,ne8,20,MYCE,>4cm,0
tt23,Middle Reef,N,ne8,20,ORBI,<4cm,0
tt23,Middle Reef,N,ne8,20,ORBI,>4cm,0
tt23,Middle Reef,N,ne8,20,PCLI,>4cm,0
tt23,Middle Reef,N,ne8,20,PORI,<4cm,1
tt23,Middle Reef,N,ne8,20,PORI,>4cm,2
tt23,Middle Reef,N,ne8,20,PSTR,>4cm,0
tt23,Middle Reef,N,ne8,20,SIDE,<4cm,3
tt23,Middle Reef,N,ne8,20,SIDE,>4cm,3
tt23,Middle Reef,N,ne8,20,SINT,<4cm,1
tt23,Middle Reef,N,ne8,20,SINT,>4cm,1
tt23,Middle Reef,N,ne8,20,SOLE,<4cm,0
tt23,Middle Reef,N,ne8,20,SOLE,>4cm,0
tt23,Middle Reef,N,ne9,20,AGAR,<4cm,0
tt23,Middle Reef,N,ne9,20,AGAR,>4cm,0
tt23,Middle Reef,N,ne9,20,CNAT,>4cm,0
tt23,Middle Reef,N,ne9,20,DLAB,>4cm,0
tt23,Middle Reef,N,ne9,20,DSTO,>4cm,0
tt23,Middle Reef,N,ne9,20,EFAS,>4cm,0
tt23,Middle Reef,N,ne9,20,FAVI,<4cm,0
tt23,Middle Reef,N,ne9,20,MADR,<4cm,0
tt23,Middle Reef,N,ne9,20,MADR,>4cm,0
tt23,Middle Reef,N,ne9,20,MCAV,<4cm,4
tt23,Middle Reef,N,ne9,20,MCAV,>4cm,0
tt23,Middle Reef,N,ne9,20,MEAN,<4cm,1
tt23,Middle Reef,N,ne9,20,MMEA,>4cm,2
tt23,Middle Reef,N,ne9,20,MUSS,<4cm,0
tt23,Middle Reef,N,ne9,20,MYCE,>4cm,0
tt23,Middle Reef,N,ne9,20,ORBI,<4cm,0
tt23,Middle Reef,N,ne9,20,ORBI,>4cm,0
tt23,Middle Reef,N,ne9,20,PCLI,>4cm,0
tt23,Middle Reef,N,ne9,20,PORI,<4cm,0
tt23,Middle Reef,N,ne9,20,PORI,>4cm,0
tt23,Middle Reef,N,ne9,20,PSTR,>4cm,0
tt23,Middle Reef,N,ne9,20,SIDE,<4cm,22
tt23,Middle Reef,N,ne9,20,SIDE,>4cm,2
tt23,Middle Reef,N,ne9,20,SINT,<4cm,3
tt23,Middle Reef,N,ne9,20,SINT,>4cm,1
tt23,Middle Reef,N,ne9,20,SOLE,<4cm,0
tt23,Middle Reef,N,ne9,20,SOLE,>4cm,0
tt23,Middle Reef,N,nf1,20,AGAR,<4cm,0
tt23,Middle Reef,N,nf1,20,AGAR,>4cm,0
tt23,Middle Reef,N,nf1,20,CNAT,>4cm,0
tt23,Middle Reef,N,nf1,20,DLAB,>4cm,0
tt23,Middle Reef,N,nf1,20,DSTO,>4cm,0
tt23,Middle Reef,N,nf1,20,EFAS,>4cm,0
tt23,Middle Reef,N,nf1,20,FAVI,<4cm,0
tt23,Middle Reef,N,nf1,20,MADR,<4cm,0
tt23,Middle Reef,N,nf1,20,MADR,>4cm,0
tt23,Middle Reef,N,nf1,20,MCAV,<4cm,2
tt23,Middle Reef,N,nf1,20,MCAV,>4cm,2
tt23,Middle Reef,N,nf1,20,MEAN,<4cm,0
tt23,Middle Reef,N,nf1,20,MMEA,>4cm,0
tt23,Middle Reef,N,nf1,20,MUSS,<4cm,0
tt23,Middle Reef,N,nf1,20,MYCE,>4cm,0
tt23,Middle Reef,N,nf1,20,ORBI,<4cm,0
tt23,Middle Reef,N,nf1,20,ORBI,>4cm,0
tt23,Middle Reef,N,nf1,20,PCLI,>4cm,0
tt23,Middle Reef,N,nf1,20,PORI,<4cm,0
tt23,Middle Reef,N,nf1,20,PORI,>4cm,2
tt23,Middle Reef,N,nf1,20,PSTR,>4cm,0
tt23,Middle Reef,N,nf1,20,SIDE,<4cm,3
tt23,Middle Reef,N,nf1,20,SIDE,>4cm,1
tt23,Middle Reef,N,nf1,20,SINT,<4cm,4
tt23,Middle Reef,N,nf1,20,SINT,>4cm,0
tt23,Middle Reef,N,nf1,20,SOLE,<4cm,0
tt23,Middle Reef,N,nf1,20,SOLE,>4cm,0
tt23,Middle Reef,N,nf2,20,AGAR,<4cm,0
tt23,Middle Reef,N,nf2,20,AGAR,>4cm,0
tt23,Middle Reef,N,nf2,20,CNAT,>4cm,0
tt23,Middle Reef,N,nf2,20,DLAB,>4cm,0
tt23,Middle Reef,N,nf2,20,DSTO,>4cm,0
tt23,Middle Reef,N,nf2,20,EFAS,>4cm,0
tt23,Middle Reef,N,nf2,20,FAVI,<4cm,0
tt23,Middle Reef,N,nf2,20,MADR,<4cm,0
tt23,Middle Reef,N,nf2,20,MADR,>4cm,0
tt23,Middle Reef,N,nf2,20,MCAV,<4cm,1
tt23,Middle Reef,N,nf2,20,MCAV,>4cm,2
tt23,Middle Reef,N,nf2,20,MEAN,<4cm,0
tt23,Middle Reef,N,nf2,20,MMEA,>4cm,0
tt23,Middle Reef,N,nf2,20,MUSS,<4cm,0
tt23,Middle Reef,N,nf2,20,MYCE,>4cm,0
tt23,Middle Reef,N,nf2,20,ORBI,<4cm,0
tt23,Middle Reef,N,nf2,20,ORBI,>4cm,0
tt23,Middle Reef,N,nf2,20,PCLI,>4cm,0
tt23,Middle Reef,N,nf2,20,PORI,<4cm,0
tt23,Middle Reef,N,nf2,20,PORI,>4cm,1
tt23,Middle Reef,N,nf2,20,PSTR,>4cm,0
tt23,Middle Reef,N,nf2,20,SIDE,<4cm,1
tt23,Middle Reef,N,nf2,20,SIDE,>4cm,2
tt23,Middle Reef,N,nf2,20,SINT,<4cm,0
tt23,Middle Reef,N,nf2,20,SINT,>4cm,2
tt23,Middle Reef,N,nf2,20,SOLE,<4cm,0
tt23,Middle Reef,N,nf2,20,SOLE,>4cm,0
tt23,Middle Reef,N,nf3,20,AGAR,<4cm,0
tt23,Middle Reef,N,nf3,20,AGAR,>4cm,0
tt23,Middle Reef,N,nf3,20,CNAT,>4cm,0
tt23,Middle Reef,N,nf3,20,DLAB,>4cm,0
tt23,Middle Reef,N,nf3,20,DSTO,>4cm,0
tt23,Middle Reef,N,nf3,20,EFAS,>4cm,0
tt23,Middle Reef,N,nf3,20,FAVI,<4cm,0
tt23,Middle Reef,N,nf3,20,MADR,<4cm,0
tt23,Middle Reef,N,nf3,20,MADR,>4cm,0
tt23,Middle Reef,N,nf3,20,MCAV,<4cm,2
tt23,Middle Reef,N,nf3,20,MCAV,>4cm,1
tt23,Middle Reef,N,nf3,20,MEAN,<4cm,0
tt23,Middle Reef,N,nf3,20,MMEA,>4cm,0
tt23,Middle Reef,N,nf3,20,MUSS,<4cm,0
tt23,Middle Reef,N,nf3,20,MYCE,>4cm,0
tt23,Middle Reef,N,nf3,20,ORBI,<4cm,0
tt23,Middle Reef,N,nf3,20,ORBI,>4cm,0
tt23,Middle Reef,N,nf3,20,PCLI,>4cm,0
tt23,Middle Reef,N,nf3,20,PORI,<4cm,0
tt23,Middle Reef,N,nf3,20,PORI,>4cm,0
tt23,Middle Reef,N,nf3,20,PSTR,>4cm,0
tt23,Middle Reef,N,nf3,20,SIDE,<4cm,0
tt23,Middle Reef,N,nf3,20,SIDE,>4cm,5
tt23,Middle Reef,N,nf3,20,SINT,<4cm,2
tt23,Middle Reef,N,nf3,20,SINT,>4cm,2
tt23,Middle Reef,N,nf3,20,SOLE,<4cm,0
tt23,Middle Reef,N,nf3,20,SOLE,>4cm,0
tt23,Middle Reef,N,nf4,20,AGAR,<4cm,0
tt23,Middle Reef,N,nf4,20,AGAR,>4cm,0
tt23,Middle Reef,N,nf4,20,CNAT,>4cm,0
tt23,Middle Reef,N,nf4,20,DLAB,>4cm,0
tt23,Middle Reef,N,nf4,20,DSTO,>4cm,0
tt23,Middle Reef,N,nf4,20,EFAS,>4cm,0
tt23,Middle Reef,N,nf4,20,FAVI,<4cm,0
tt23,Middle Reef,N,nf4,20,MADR,<4cm,0
tt23,Middle Reef,N,nf4,20,MADR,>4cm,0
tt23,Middle Reef,N,nf4,20,MCAV,<4cm,0
tt23,Middle Reef,N,nf4,20,MCAV,>4cm,1
tt23,Middle Reef,N,nf4,20,MEAN,<4cm,0
tt23,Middle Reef,N,nf4,20,MMEA,>4cm,0
tt23,Middle Reef,N,nf4,20,MUSS,<4cm,0
tt23,Middle Reef,N,nf4,20,MYCE,>4cm,1
tt23,Middle Reef,N,nf4,20,ORBI,<4cm,0
tt23,Middle Reef,N,nf4,20,ORBI,>4cm,0
tt23,Middle Reef,N,nf4,20,PCLI,>4cm,0
tt23,Middle Reef,N,nf4,20,PORI,<4cm,0
tt23,Middle Reef,N,nf4,20,PORI,>4cm,2
tt23,Middle Reef,N,nf4,20,PSTR,>4cm,0
tt23,Middle Reef,N,nf4,20,SIDE,<4cm,5
tt23,Middle Reef,N,nf4,20,SIDE,>4cm,5
tt23,Middle Reef,N,nf4,20,SINT,<4cm,0
tt23,Middle Reef,N,nf4,20,SINT,>4cm,0
tt23,Middle Reef,N,nf4,20,SOLE,<4cm,0
tt23,Middle Reef,N,nf4,20,SOLE,>4cm,2
tt23,Middle Reef,N,nf7,20,AGAR,<4cm,0
tt23,Middle Reef,N,nf7,20,AGAR,>4cm,0
tt23,Middle Reef,N,nf7,20,CNAT,>4cm,0
tt23,Middle Reef,N,nf7,20,DLAB,>4cm,0
tt23,Middle Reef,N,nf7,20,DSTO,>4cm,0
tt23,Middle Reef,N,nf7,20,EFAS,>4cm,0
tt23,Middle Reef,N,nf7,20,FAVI,<4cm,0
tt23,Middle Reef,N,nf7,20,MADR,<4cm,0
tt23,Middle Reef,N,nf7,20,MADR,>4cm,0
tt23,Middle Reef,N,nf7,20,MCAV,<4cm,0
tt23,Middle Reef,N,nf7,20,MCAV,>4cm,0
tt23,Middle Reef,N,nf7,20,MEAN,<4cm,0
tt23,Middle Reef,N,nf7,20,MMEA,>4cm,1
tt23,Middle Reef,N,nf7,20,MUSS,<4cm,0
tt23,Middle Reef,N,nf7,20,MYCE,>4cm,0
tt23,Middle Reef,N,nf7,20,ORBI,<4cm,0
tt23,Middle Reef,N,nf7,20,ORBI,>4cm,0
