site,taxon,class,n
OU-135-CP,FAVI,<4cm,1
OU-135-CP,FAVI,>4cm,1
OU-135-CP,HCUC,<4cm,0
OU-135-CP,HCUC,>4cm,0
OU-135-CP,MADR,<4cm,1
OU-135-CP,MADR,>4cm,1
OU-135-CP,MCAV,<4cm,11
OU-135-CP,MCAV,>4cm,6
OU-135-CP,MEAN,<4cm,1
OU-135-CP,MMEA,>4cm,0
OU-135-CP,MUSS,<4cm,0
OU-135-CP,MYCE,>4cm,0
OU-135-CP,OCUL,<4cm,0
OU-135-CP,OCUL,>4cm,0
OU-135-CP,ORBI,<4cm,0
OU-135-CP,ORBI,>4cm,0
OU-135-CP,PORI,<4cm,0
OU-135-CP,PORI,>4cm,11
OU-135-CP,SCOL,>4cm,0
OU-135-CP,SIDE,<4cm,6
OU-135-CP,SIDE,>4cm,6
OU-135-CP,SINT,<4cm,4
OU-135-CP,SINT,>4cm,5
OU-135-CP,SOLE,<4cm,0
OU-135-CP,SOLE,>4cm,0
OU-136-CP,ACER,<4cm,0
OU-136-CP,ACER,>4cm,0
OU-136-CP,AGAR,<4cm,0
OU-136-CP,AGAR,>4cm,0
OU-136-CP,DSTO,>4cm,0
OU-136-CP,EFAS,>4cm,0
OU-136-CP,FAVI,<4cm,0
OU-136-CP,FAVI,>4cm,1
OU-136-CP,HCUC,<4cm,0
OU-136-CP,HCUC,>4cm,0
OU-136-CP,MADR,<4cm,0
OU-136-CP,MADR,>4cm,1
OU-136-CP,MCAV,<4cm,0
OU-136-CP,MCAV,>4cm,3
OU-136-CP,MEAN,<4cm,2
OU-136-CP,MMEA,>4cm,0
OU-136-CP,MUSS,<4cm,0
OU-136-CP,MYCE,>4cm,0
OU-136-CP,OCUL,<4cm,0
OU-136-CP,OCUL,>4cm,0
OU-136-CP,ORBI,<4cm,0
OU-136-CP,ORBI,>4cm,0
OU-136-CP,PORI,<4cm,1
OU-136-CP,PORI,>4cm,19
OU-136-CP,SCOL,>4cm,0
OU-136-CP,SIDE,<4cm,11
OU-136-CP,SIDE,>4cm,5
OU-136-CP,SINT,<4cm,6
OU-136-CP,SINT,>4cm,9
OU-136-CP,SOLE,<4cm,0
OU-136-CP,SOLE,>4cm,0
OU-137-CP,ACER,<4cm,0
OU-137-CP,ACER,>4cm,0
OU-137-CP,AGAR,<4cm,0
OU-137-CP,AGAR,>4cm,0
OU-137-CP,DSTO,>4cm,0
OU-137-CP,EFAS,>4cm,0
OU-137-CP,FAVI,<4cm,1
OU-137-CP,FAVI,>4cm,0
OU-137-CP,HCUC,<4cm,0
OU-137-CP,HCUC,>4cm,0
OU-137-CP,MADR,<4cm,0
OU-137-CP,MADR,>4cm,1
OU-137-CP,MCAV,<4cm,8
OU-137-CP,MCAV,>4cm,0
OU-137-CP,MEAN,<4cm,1
OU-137-CP,MMEA,>4cm,0
OU-137-CP,MUSS,<4cm,0
OU-137-CP,MYCE,>4cm,0
OU-137-CP,OCUL,<4cm,0
OU-137-CP,OCUL,>4cm,0
OU-137-CP,ORBI,<4cm,0
OU-137-CP,ORBI,>4cm,0
OU-137-CP,PORI,<4cm,4
OU-137-CP,PORI,>4cm,8
OU-137-CP,SCOL,>4cm,0
OU-137-CP,SIDE,<4cm,26
OU-137-CP,SIDE,>4cm,12
OU-137-CP,SINT,<4cm,2
OU-137-CP,SINT,>4cm,4
OU-137-CP,SOLE,<4cm,1
OU-137-CP,SOLE,>4cm,1
OU-138-CP,ACER,<4cm,0
OU-138-CP,ACER,>4cm,0
OU-138-CP,AGAR,<4cm,0
OU-138-CP,AGAR,>4cm,0
OU-138-CP,DSTO,>4cm,0
OU-138-CP,EFAS,>4cm,0
OU-138-CP,FAVI,<4cm,0
OU-138-CP,FAVI,>4cm,0
OU-138-CP,HCUC,<4cm,0
OU-138-CP,HCUC,>4cm,0
OU-138-CP,MADR,<4cm,0
OU-138-CP,MADR,>4cm,2
OU-138-CP,MCAV,<4cm,7
OU-138-CP,MCAV,>4cm,8
OU-138-CP,MEAN,<4cm,3
OU-138-CP,MMEA,>4cm,0
OU-138-CP,MUSS,<4cm,0
OU-138-CP,MYCE,>4cm,0
OU-138-CP,OCUL,<4cm,0
OU-138-CP,OCUL,>4cm,0
OU-138-CP,ORBI,<4cm,0
OU-138-CP,ORBI,>4cm,0
OU-138-CP,PORI,<4cm,6
OU-138-CP,PORI,>4cm,8
OU-138-CP,SCOL,>4cm,0
OU-138-CP,SIDE,<4cm,19
OU-138-CP,SIDE,>4cm,6
OU-138-CP,SINT,<4cm,3
OU-138-CP,SINT,>4cm,3
OU-138-CP,SOLE,<4cm,1
OU-138-CP,SOLE,>4cm,0
OU-139-CP,ACER,<4cm,0
OU-139-CP,ACER,>4cm,0
OU-139-CP,AGAR,<4cm,0
OU-139-CP,AGAR,>4cm,0
OU-139-CP,DSTO,>4cm,1
OU-139-CP,EFAS,>4cm,0
OU-139-CP,FAVI,<4cm,0
OU-139-CP,FAVI,>4cm,0
OU-139-CP,HCUC,<4cm,0
OU-139-CP,HCUC,>4cm,0
OU-139-CP,MADR,<4cm,0
OU-139-CP,MADR,>4cm,0
OU-139-CP,MCAV,<4cm,4
OU-139-CP,MCAV,>4cm,1
OU-139-CP,MEAN,<4cm,0
OU-139-CP,MMEA,>4cm,0
OU-139-CP,MUSS,<4cm,0
OU-139-CP,MYCE,>4cm,0
OU-139-CP,OCUL,<4cm,0
OU-139-CP,OCUL,>4cm,0
OU-139-CP,ORBI,<4cm,0
OU-139-CP,ORBI,>4cm,0
OU-139-CP,PORI,<4cm,0
OU-139-CP,PORI,>4cm,10
OU-139-CP,SCOL,>4cm,0
OU-139-CP,SIDE,<4cm,14
OU-139-CP,SIDE,>4cm,6
OU-139-CP,SINT,<4cm,4
OU-139-CP,SINT,>4cm,3
OU-139-CP,SOLE,<4cm,0
OU-139-CP,SOLE,>4cm,0
OU-140-CP,ACER,<4cm,0
OU-140-CP,ACER,>4cm,0
OU-140-CP,AGAR,<4cm,0
OU-140-CP,AGAR,>4cm,1
OU-140-CP,DSTO,>4cm,0
OU-140-CP,EFAS,>4cm,0
OU-140-CP,FAVI,<4cm,0
OU-140-CP,FAVI,>4cm,0
OU-140-CP,HCUC,<4cm,0
OU-140-CP,HCUC,>4cm,0
OU-140-CP,MADR,<4cm,0
OU-140-CP,MADR,>4cm,0
OU-140-CP,MCAV,<4cm,7
OU-140-CP,MCAV,>4cm,2
OU-140-CP,MEAN,<4cm,2
OU-140-CP,MMEA,>4cm,1
OU-140-CP,MUSS,<4cm,0
OU-140-CP,MYCE,>4cm,0
OU-140-CP,OCUL,<4cm,0
OU-140-CP,OCUL,>4cm,0
OU-140-CP,ORBI,<4cm,0
OU-140-CP,ORBI,>4cm,0
OU-140-CP,PORI,<4cm,1
OU-140-CP,PORI,>4cm,24
OU-140-CP,SCOL,>4cm,0
OU-140-CP,SIDE,<4cm,7
OU-140-CP,SIDE,>4cm,7
OU-140-CP,SINT,<4cm,4
OU-140-CP,SINT,>4cm,4
OU-140-CP,SOLE,<4cm,0
OU-140-CP,SOLE,>4cm,0
OU-141-LR,ACER,<4cm,0
OU-141-LR,ACER,>4cm,0
OU-141-LR,AGAR,<4cm,0
OU-141-LR,AGAR,>4cm,1
OU-141-LR,DSTO,>4cm,0
OU-141-LR,EFAS,>4cm,1
OU-141-LR,FAVI,<4cm,0
OU-141-LR,FAVI,>4cm,1
OU-141-LR,HCUC,<4cm,0
OU-141-LR,HCUC,>4cm,0
OU-141-LR,MADR,<4cm,0
OU-141-LR,MADR,>4cm,1
OU-141-LR,MCAV,<4cm,4
OU-141-LR,MCAV,>4cm,0
OU-141-LR,MEAN,<4cm,1
OU-141-LR,MMEA,>4cm,0
OU-141-LR,MUSS,<4cm,0
OU-141-LR,MYCE,>4cm,0
OU-141-LR,OCUL,<4cm,0
OU-141-LR,OCUL,>4cm,0
OU-141-LR,ORBI,<4cm,0
OU-141-LR,ORBI,>4cm,0
OU-141-LR,PORI,<4cm,1
OU-141-LR,PORI,>4cm,30
OU-141-LR,SCOL,>4cm,0
OU-141-LR,SIDE,<4cm,12
OU-141-LR,SIDE,>4cm,7
OU-141-LR,SINT,<4cm,3
OU-141-LR,SINT,>4cm,3
OU-141-LR,SOLE,<4cm,0
OU-141-LR,SOLE,>4cm,0
OU-142-LR,ACER,<4cm,0
OU-142-LR,ACER,>4cm,0
OU-142-LR,AGAR,<4cm,1
OU-142-LR,AGAR,>4cm,2
OU-142-LR,DSTO,>4cm,2
OU-142-LR,EFAS,>4cm,0
OU-142-LR,FAVI,<4cm,0
OU-142-LR,FAVI,>4cm,0
OU-142-LR,HCUC,<4cm,0
OU-142-LR,HCUC,>4cm,0
OU-142-LR,MADR,<4cm,0
OU-142-LR,MADR,>4cm,2
OU-142-LR,MCAV,<4cm,1
OU-142-LR,MCAV,>4cm,6
OU-142-LR,MEAN,<4cm,1
OU-142-LR,MMEA,>4cm,0
OU-142-LR,MUSS,<4cm,0
OU-142-LR,MYCE,>4cm,0
OU-142-LR,OCUL,<4cm,0
OU-142-LR,OCUL,>4cm,0
OU-142-LR,ORBI,<4cm,0
OU-142-LR,ORBI,>4cm,0
OU-142-LR,PORI,<4cm,2
OU-142-LR,PORI,>4cm,20
OU-142-LR,SCOL,>4cm,0
OU-142-LR,SIDE,<4cm,7
OU-142-LR,SIDE,>4cm,9
OU-142-LR,SINT,<4cm,0
OU-142-LR,SINT,>4cm,7
OU-142-LR,SOLE,<4cm,0
OU-142-LR,SOLE,>4cm,0
OU-143-LR,ACER,<4cm,0
OU-143-LR,ACER,>4cm,0
OU-143-LR,AGAR,<4cm,0
OU-143-LR,AGAR,>4cm,1
OU-143-LR,DSTO,>4cm,1
OU-143-LR,EFAS,>4cm,1
OU-143-LR,FAVI,<4cm,0
OU-143-LR,FAVI,>4cm,1
OU-143-LR,HCUC,<4cm,0
OU-143-LR,HCUC,>4cm,0
OU-143-LR,MADR,<4cm,0
OU-143-LR,MADR,>4cm,0
OU-143-LR,MCAV,<4cm,6
OU-143-LR,MCAV,>4cm,5
OU-143-LR,MEAN,<4cm,3
OU-143-LR,MMEA,>4cm,0
OU-143-LR,MUSS,<4cm,0
OU-143-LR,MYCE,>4cm,0
OU-143-LR,OCUL,<4cm,0
OU-143-LR,OCUL,>4cm,0
OU-143-LR,ORBI,<4cm,0
OU-143-LR,ORBI,>4cm,0
OU-143-LR,PORI,<4cm,11
OU-143-LR,PORI,>4cm,21
OU-143-LR,SCOL,>4cm,0
OU-143-LR,SIDE,<4cm,16
OU-143-LR,SIDE,>4cm,14
OU-143-LR,SINT,<4cm,1
OU-143-LR,SINT,>4cm,7
OU-143-LR,SOLE,<4cm,0
OU-143-LR,SOLE,>4cm,0
OU-144-LR,ACER,<4cm,0
OU-144-LR,ACER,>4cm,0
OU-144-LR,AGAR,<4cm,0
OU-144-LR,AGAR,>4cm,0
OU-144-LR,DSTO,>4cm,0
OU-144-LR,EFAS,>4cm,0
OU-144-LR,FAVI,<4cm,0
OU-144-LR,FAVI,>4cm,0
OU-144-LR,HCUC,<4cm,0
OU-144-LR,HCUC,>4cm,0
OU-144-LR,MADR,<4cm,0
OU-144-LR,MADR,>4cm,0
OU-144-LR,MCAV,<4cm,3
OU-144-LR,MCAV,>4cm,2
OU-144-LR,MEAN,<4cm,0
OU-144-LR,MMEA,>4cm,0
OU-144-LR,MUSS,<4cm,0
OU-144-LR,MYCE,>4cm,0
OU-144-LR,OCUL,<4cm,0
OU-144-LR,OCUL,>4cm,0
OU-144-LR,ORBI,<4cm,0
OU-144-LR,ORBI,>4cm,0
OU-144-LR,PORI,<4cm,2
OU-144-LR,PORI,>4cm,21
OU-144-LR,SCOL,>4cm,0
OU-144-LR,SIDE,<4cm,2
OU-144-LR,SIDE,>4cm,3
OU-144-LR,SINT,<4cm,2
OU-144-LR,SINT,>4cm,9
OU-144-LR,SOLE,<4cm,0
OU-144-LR,SOLE,>4cm,0
OU-145-LR,ACER,<4cm,0
OU-145-LR,ACER,>4cm,0
OU-145-LR,AGAR,<4cm,0
OU-145-LR,AGAR,>4cm,0
OU-145-LR,DSTO,>4cm,0
OU-145-LR,EFAS,>4cm,0
OU-145-LR,FAVI,<4cm,0
OU-145-LR,FAVI,>4cm,0
OU-145-LR,HCUC,<4cm,0
OU-145-LR,HCUC,>4cm,0
OU-145-LR,MADR,<4cm,0
OU-145-LR,MADR,>4cm,0
OU-145-LR,MCAV,<4cm,9
OU-145-LR,MCAV,>4cm,1
OU-145-LR,MEAN,<4cm,0
OU-145-LR,MMEA,>4cm,1
OU-145-LR,MUSS,<4cm,0
OU-145-LR,MYCE,>4cm,0
OU-145-LR,OCUL,<4cm,0
OU-145-LR,OCUL,>4cm,0
OU-145-LR,ORBI,<4cm,0
OU-145-LR,ORBI,>4cm,0
OU-145-LR,PORI,<4cm,3
OU-145-LR,PORI,>4cm,26
OU-145-LR,SCOL,>4cm,0
OU-145-LR,SIDE,<4cm,10
OU-145-LR,SIDE,>4cm,10
OU-145-LR,SINT,<4cm,7
OU-145-LR,SINT,>4cm,10
OU-145-LR,SOLE,<4cm,0
OU-145-LR,SOLE,>4cm,0
OU-146-LR,ACER,<4cm,0
OU-146-LR,ACER,>4cm,0
OU-146-LR,AGAR,<4cm,0
OU-146-LR,AGAR,>4cm,0
OU-146-LR,DSTO,>4cm,1
OU-146-LR,EFAS,>4cm,1
OU-146-LR,FAVI,<4cm,0
OU-146-LR,FAVI,>4cm,1
OU-146-LR,HCUC,<4cm,0
OU-146-LR,HCUC,>4cm,0
OU-146-LR,MADR,<4cm,0
OU-146-LR,MADR,>4cm,2
OU-146-LR,MCAV,<4cm,11
OU-146-LR,MCAV,>4cm,1
OU-146-LR,MEAN,<4cm,0
OU-146-LR,MMEA,>4cm,0
OU-146-LR,MUSS,<4cm,0
OU-146-LR,MYCE,>4cm,0
OU-146-LR,OCUL,<4cm,0
OU-146-LR,OCUL,>4cm,0
OU-146-LR,ORBI,<4cm,0
OU-146-LR,ORBI,>4cm,0
OU-146-LR,PORI,<4cm,6
OU-146-LR,PORI,>4cm,20
OU-146-LR,SCOL,>4cm,0
OU-146-LR,SIDE,<4cm,8
OU-146-LR,SIDE,>4cm,9
OU-146-LR,SINT,<4cm,4
OU-146-LR,SINT,>4cm,6
OU-146-LR,SOLE,<4cm,0
OU-146-LR,SOLE,>4cm,0
OU-147-LR,ACER,<4cm,0
OU-147-LR,ACER,>4cm,0
OU-147-LR,AGAR,<4cm,0
OU-147-LR,AGAR,>4cm,0
OU-147-LR,DSTO,>4cm,0
OU-147-LR,EFAS,>4cm,0
OU-147-LR,FAVI,<4cm,0
OU-147-LR,FAVI,>4cm,0
OU-147-LR,HCUC,<4cm,0
OU-147-LR,HCUC,>4cm,0
OU-147-LR,MADR,<4cm,0
OU-147-LR,MADR,>4cm,2
OU-147-LR,MCAV,<4cm,5
OU-147-LR,MCAV,>4cm,3
OU-147-LR,MEAN,<4cm,2
OU-147-LR,MMEA,>4cm,0
OU-147-LR,MUSS,<4cm,0
OU-147-LR,MYCE,>4cm,0
OU-147-LR,OCUL,<4cm,0
OU-147-LR,OCUL,>4cm,0
OU-147-LR,ORBI,<4cm,0
OU-147-LR,ORBI,>4cm,0
OU-147-LR,PORI,<4cm,4
OU-147-LR,PORI,>4cm,23
OU-147-LR,SCOL,>4cm,0
OU-147-LR,SIDE,<4cm,4
OU-147-LR,SIDE,>4cm,12
OU-147-LR,SINT,<4cm,4
OU-147-LR,SINT,>4cm,6
OU-147-LR,SOLE,<4cm,0
OU-147-LR,SOLE,>4cm,0
OU-148-LR,ACER,<4cm,0
OU-148-LR,ACER,>4cm,0
OU-148-LR,AGAR,<4cm,0
OU-148-LR,AGAR,>4cm,0
OU-148-LR,DSTO,>4cm,2
OU-148-LR,EFAS,>4cm,0
OU-148-LR,FAVI,<4cm,0
OU-148-LR,FAVI,>4cm,0
OU-148-LR,HCUC,<4cm,0
OU-148-LR,HCUC,>4cm,0
OU-148-LR,MADR,<4cm,0
OU-148-LR,MADR,>4cm,1
OU-148-LR,MCAV,<4cm,8
OU-148-LR,MCAV,>4cm,4
OU-148-LR,MEAN,<4cm,0
OU-148-LR,MMEA,>4cm,1
OU-148-LR,MUSS,<4cm,0
OU-148-LR,MYCE,>4cm,0
OU-148-LR,OCUL,<4cm,0
OU-148-LR,OCUL,>4cm,0
OU-148-LR,ORBI,<4cm,0
OU-148-LR,ORBI,>4cm,0
OU-148-LR,PORI,<4cm,6
OU-148-LR,PORI,>4cm,22
OU-148-LR,SCOL,>4cm,0
OU-148-LR,SIDE,<4cm,13
OU-148-LR,SIDE,>4cm,7
OU-148-LR,SINT,<4cm,1
OU-148-LR,SINT,>4cm,4
OU-148-LR,SOLE,<4cm,0
OU-148-LR,SOLE,>4cm,0
OU-149-LR,ACER,<4cm,0
OU-149-LR,ACER,>4cm,0
OU-149-LR,AGAR,<4cm,0
OU-149-LR,AGAR,>4cm,0
OU-149-LR,DSTO,>4cm,0
OU-149-LR,EFAS,>4cm,0
OU-149-LR,FAVI,<4cm,1
OU-149-LR,FAVI,>4cm,0
OU-149-LR,HCUC,<4cm,0
OU-149-LR,HCUC,>4cm,0
OU-149-LR,MADR,<4cm,0
OU-149-LR,MADR,>4cm,0
OU-149-LR,MCAV,<4cm,9
OU-149-LR,MCAV,>4cm,2
OU-149-LR,MEAN,<4cm,3
OU-149-LR,MMEA,>4cm,0
OU-149-LR,MUSS,<4cm,0
OU-149-LR,MYCE,>4cm,0
OU-149-LR,OCUL,<4cm,0
OU-149-LR,OCUL,>4cm,0
OU-149-LR,ORBI,<4cm,0
OU-149-LR,ORBI,>4cm,0
OU-149-LR,PORI,<4cm,5
OU-149-LR,PORI,>4cm,31
OU-149-LR,SCOL,>4cm,0
OU-149-LR,SIDE,<4cm,21
OU-149-LR,SIDE,>4cm,11
OU-149-LR,SINT,<4cm,5
OU-149-LR,SINT,>4cm,10
OU-149-LR,SOLE,<4cm,0
OU-149-LR,SOLE,>4cm,0
OU-150-LR,ACER,<4cm,0
OU-150-LR,ACER,>4cm,0
OU-150-LR,AGAR,<4cm,0
OU-150-LR,AGAR,>4cm,0
OU-150-LR,DSTO,>4cm,1
OU-150-LR,EFAS,>4cm,0
OU-150-LR,FAVI,<4cm,0
OU-150-LR,FAVI,>4cm,1
OU-150-LR,HCUC,<4cm,0
OU-150-LR,HCUC,>4cm,0
OU-150-LR,MADR,<4cm,0
OU-150-LR,MADR,>4cm,0
OU-150-LR,MCAV,<4cm,4
OU-150-LR,MCAV,>4cm,5
OU-150-LR,MEAN,<4cm,2
OU-150-LR,MMEA,>4cm,1
OU-150-LR,MUSS,<4cm,0
OU-150-LR,MYCE,>4cm,0
OU-150-LR,OCUL,<4cm,0
OU-150-LR,OCUL,>4cm,0
OU-150-LR,ORBI,<4cm,0
OU-150-LR,ORBI,>4cm,0
OU-150-LR,PORI,<4cm,2
OU-150-LR,PORI,>4cm,27
OU-150-LR,SCOL,>4cm,0
OU-150-LR,SIDE,<4cm,12
OU-150-LR,SIDE,>4cm,12
OU-150-LR,SINT,<4cm,1
OU-150-LR,SINT,>4cm,5
OU-150-LR,SOLE,<4cm,0
OU-150-LR,SOLE,>4cm,0
OU-151-SG,ACER,<4cm,0
OU-151-SG,ACER,>4cm,0
OU-151-SG,AGAR,<4cm,0
OU-151-SG,AGAR,>4cm,0
OU-151-SG,DSTO,>4cm,1
OU-151-SG,EFAS,>4cm,0
OU-151-SG,FAVI,<4cm,0
OU-151-SG,FAVI,>4cm,0
OU-151-SG,HCUC,<4cm,0
OU-151-SG,HCUC,>4cm,0
OU-151-SG,MADR,<4cm,0
OU-151-SG,MADR,>4cm,0
OU-151-SG,MCAV,<4cm,2
OU-151-SG,MCAV,>4cm,2
OU-151-SG,MEAN,<4cm,0
OU-151-SG,MMEA,>4cm,0
OU-151-SG,MUSS,<4cm,0
OU-151-SG,MYCE,>4cm,0
OU-151-SG,OCUL,<4cm,0
OU-151-SG,OCUL,>4cm,0
OU-151-SG,ORBI,<4cm,0
OU-151-SG,ORBI,>4cm,0
OU-151-SG,PORI,<4cm,0
OU-151-SG,PORI,>4cm,5
OU-151-SG,SCOL,>4cm,0
OU-151-SG,SIDE,<4cm,2
OU-151-SG,SIDE,>4cm,5
OU-151-SG,SINT,<4cm,0
OU-151-SG,SINT,>4cm,10
OU-151-SG,SOLE,<4cm,0
OU-151-SG,SOLE,>4cm,0
OU-152-SG,ACER,<4cm,0
OU-152-SG,ACER,>4cm,0
OU-152-SG,AGAR,<4cm,0
OU-152-SG,AGAR,>4cm,2
OU-152-SG,DSTO,>4cm,0
OU-152-SG,EFAS,>4cm,0
OU-152-SG,FAVI,<4cm,0
OU-152-SG,FAVI,>4cm,0
OU-152-SG,HCUC,<4cm,0
OU-152-SG,HCUC,>4cm,0
OU-152-SG,MADR,<4cm,0
OU-152-SG,MADR,>4cm,3
OU-152-SG,MCAV,<4cm,3
OU-152-SG,MCAV,>4cm,8
OU-152-SG,MEAN,<4cm,0
OU-152-SG,MMEA,>4cm,2
OU-152-SG,MUSS,<4cm,0
OU-152-SG,MYCE,>4cm,0
OU-152-SG,OCUL,<4cm,0
OU-152-SG,OCUL,>4cm,0
OU-152-SG,ORBI,<4cm,0
OU-152-SG,ORBI,>4cm,2
OU-152-SG,PORI,<4cm,1
OU-152-SG,PORI,>4cm,20
OU-152-SG,SCOL,>4cm,0
OU-152-SG,SIDE,<4cm,3
OU-152-SG,SIDE,>4cm,11
OU-152-SG,SINT,<4cm,2
OU-152-SG,SINT,>4cm,4
OU-152-SG,SOLE,<4cm,0
OU-152-SG,SOLE,>4cm,0
OU-153-SG,ACER,<4cm,0
OU-153-SG,ACER,>4cm,0
OU-153-SG,AGAR,<4cm,0
OU-153-SG,AGAR,>4cm,1
OU-153-SG,DSTO,>4cm,0
OU-153-SG,EFAS,>4cm,0
OU-153-SG,FAVI,<4cm,0
OU-153-SG,FAVI,>4cm,0
OU-153-SG,HCUC,<4cm,0
OU-153-SG,HCUC,>4cm,0
OU-153-SG,MADR,<4cm,0
OU-153-SG,MADR,>4cm,1
OU-153-SG,MCAV,<4cm,5
OU-153-SG,MCAV,>4cm,7
OU-153-SG,MEAN,<4cm,1
OU-153-SG,MMEA,>4cm,0
OU-153-SG,MUSS,<4cm,0
OU-153-SG,MYCE,>4cm,0
OU-153-SG,OCUL,<4cm,0
OU-153-SG,OCUL,>4cm,0
OU-153-SG,ORBI,<4cm,0
OU-153-SG,ORBI,>4cm,0
OU-153-SG,PORI,<4cm,0
OU-153-SG,PORI,>4cm,14
OU-153-SG,SCOL,>4cm,0
OU-153-SG,SIDE,<4cm,3
OU-153-SG,SIDE,>4cm,7
OU-153-SG,SINT,<4cm,4
OU-153-SG,SINT,>4cm,9
OU-153-SG,SOLE,<4cm,0
OU-153-SG,SOLE,>4cm,0
OU-154-SG,ACER,<4cm,0
OU-154-SG,ACER,>4cm,0
OU-154-SG,AGAR,<4cm,0
OU-154-SG,AGAR,>4cm,0
OU-154-SG,DSTO,>4cm,0
OU-154-SG,EFAS,>4cm,1
OU-154-SG,FAVI,<4cm,0
OU-154-SG,FAVI,>4cm,1
OU-154-SG,HCUC,<4cm,0
OU-154-SG,HCUC,>4cm,0
OU-154-SG,MADR,<4cm,0
OU-154-SG,MADR,>4cm,5
OU-154-SG,MCAV,<4cm,4
OU-154-SG,MCAV,>4cm,4
OU-154-SG,MEAN,<4cm,3
OU-154-SG,MMEA,>4cm,0
OU-154-SG,MUSS,<4cm,0
OU-154-SG,MYCE,>4cm,0
OU-154-SG,OCUL,<4cm,0
OU-154-SG,OCUL,>4cm,0
OU-154-SG,ORBI,<4cm,0
OU-154-SG,ORBI,>4cm,0
OU-154-SG,PORI,<4cm,5
OU-154-SG,PORI,>4cm,8
OU-154-SG,SCOL,>4cm,0
OU-154-SG,SIDE,<4cm,4
OU-154-SG,SIDE,>4cm,3
OU-154-SG,SINT,<4cm,2
OU-154-SG,SINT,>4cm,7
OU-154-SG,SOLE,<4cm,0
OU-154-SG,SOLE,>4cm,0
OU-155-SG,ACER,<4cm,0
OU-155-SG,ACER,>4cm,0
OU-155-SG,AGAR,<4cm,0
OU-155-SG,AGAR,>4cm,0
OU-155-SG,DSTO,>4cm,0
OU-155-SG,EFAS,>4cm,0
OU-155-SG,FAVI,<4cm,0
OU-155-SG,FAVI,>4cm,0
OU-155-SG,HCUC,<4cm,0
OU-155-SG,HCUC,>4cm,0
OU-155-SG,MADR,<4cm,0
OU-155-SG,MADR,>4cm,0
OU-155-SG,MCAV,<4cm,0
OU-155-SG,MCAV,>4cm,1
OU-155-SG,MEAN,<4cm,0
OU-155-SG,MMEA,>4cm,0
OU-155-SG,MUSS,<4cm,0
OU-155-SG,MYCE,>4cm,0
OU-155-SG,OCUL,<4cm,0
OU-155-SG,OCUL,>4cm,0
OU-155-SG,ORBI,<4cm,0
OU-155-SG,ORBI,>4cm,0
OU-155-SG,PORI,<4cm,0
OU-155-SG,PORI,>4cm,9
OU-155-SG,SCOL,>4cm,0
OU-155-SG,SIDE,<4cm,2
OU-155-SG,SIDE,>4cm,4
OU-155-SG,SINT,<4cm,1
OU-155-SG,SINT,>4cm,5
OU-155-SG,SOLE,<4cm,0
OU-155-SG,SOLE,>4cm,0
OU-156-SG,ACER,<4cm,0
OU-156-SG,ACER,>4cm,0
OU-156-SG,AGAR,<4cm,0
OU-156-SG,AGAR,>4cm,1
OU-156-SG,DSTO,>4cm,0
OU-156-SG,EFAS,>4cm,0
OU-156-SG,FAVI,<4cm,1
OU-156-SG,FAVI,>4cm,0
OU-156-SG,HCUC,<4cm,0
OU-156-SG,HCUC,>4cm,0
OU-156-SG,MADR,<4cm,0
OU-156-SG,MADR,>4cm,0
OU-156-SG,MCAV,<4cm,8
OU-156-SG,MCAV,>4cm,3
OU-156-SG,MEAN,<4cm,1
OU-156-SG,MMEA,>4cm,0
OU-156-SG,MUSS,<4cm,1
OU-156-SG,MYCE,>4cm,0
OU-156-SG,OCUL,<4cm,0
OU-156-SG,OCUL,>4cm,0
OU-156-SG,ORBI,<4cm,0
OU-156-SG,ORBI,>4cm,0
OU-156-SG,PORI,<4cm,1
OU-156-SG,PORI,>4cm,8
OU-156-SG,SCOL,>4cm,0
OU-156-SG,SIDE,<4cm,12
OU-156-SG,SIDE,>4cm,6
OU-156-SG,SINT,<4cm,3
OU-156-SG,SINT,>4cm,4
OU-156-SG,SOLE,<4cm,0
OU-156-SG,SOLE,>4cm,0
OU-157-SG,ACER,<4cm,0
OU-157-SG,ACER,>4cm,0
OU-157-SG,AGAR,<4cm,0
OU-157-SG,AGAR,>4cm,4
OU-157-SG,DSTO,>4cm,0
OU-157-SG,EFAS,>4cm,0
OU-157-SG,FAVI,<4cm,1
OU-157-SG,FAVI,>4cm,0
OU-157-SG,HCUC,<4cm,0
OU-157-SG,HCUC,>4cm,0
OU-157-SG,MADR,<4cm,0
OU-157-SG,MADR,>4cm,1
OU-157-SG,MCAV,<4cm,12
OU-157-SG,MCAV,>4cm,6
OU-157-SG,MEAN,<4cm,0
OU-157-SG,MMEA,>4cm,0
OU-157-SG,MUSS,<4cm,0
OU-157-SG,MYCE,>4cm,0
OU-157-SG,OCUL,<4cm,0
OU-157-SG,OCUL,>4cm,0
OU-157-SG,ORBI,<4cm,0
OU-157-SG,ORBI,>4cm,0
OU-157-SG,PORI,<4cm,0
OU-157-SG,PORI,>4cm,21
OU-157-SG,SCOL,>4cm,0
OU-157-SG,SIDE,<4cm,8
OU-157-SG,SIDE,>4cm,6
OU-157-SG,SINT,<4cm,5
OU-157-SG,SINT,>4cm,6
OU-157-SG,SOLE,<4cm,0
OU-157-SG,SOLE,>4cm,0
OU-158-SG,ACER,<4cm,0
